,word,ls_word_acc,cr_word_acc,ls_word_count,cr_word_count
2531,gabbard,0.0,0.0,1,1
2533,gabelle,0.0,0.0,1,1
2539,galling,0.0,100.0,1,1
2544,gangplank,0.0,100.0,1,1
2546,gaol,0.0,0.0,1,1
2547,gaoler,0.0,0.0,1,1
2548,gape,0.0,0.0,1,1
2566,gawky,0.0,0.0,1,1
2571,gendarme,0.0,0.0,1,1
2572,generalship,0.0,100.0,1,1
2575,gentman,0.0,0.0,1,1
2586,gether,0.0,0.0,1,1
2589,gewgaw,0.0,0.0,1,1
2591,giantess,0.0,0.0,1,1
2592,gib,0.0,0.0,1,1
2598,giraffe,0.0,0.0,1,1
2607,glisten,0.0,0.0,1,1
2609,glossary,0.0,0.0,1,1
2610,glossed,0.0,0.0,1,1
2614,glover,0.0,0.0,1,1
2615,glower,0.0,100.0,1,1
2616,goad,0.0,0.0,1,1
2617,goby,0.0,0.0,1,1
2632,gorilla,0.0,0.0,1,1
2635,gout,0.0,0.0,1,1
2637,governmentalist,0.0,0.0,1,1
2640,gradus,0.0,0.0,1,1
2642,graining,0.0,0.0,1,1
2648,grassless,0.0,100.0,1,1
2652,grayness,0.0,0.0,1,1
2656,greenstone,0.0,100.0,1,1
2658,grenade,0.0,100.0,1,1
2663,grilled,0.0,100.0,1,1
2664,grimacer,0.0,0.0,1,1
2667,groin,0.0,0.0,1,1
2669,grouse,0.0,100.0,1,1
2670,grovel,0.0,0.0,1,1
2672,grum,0.0,0.0,1,1
2676,guernsey,0.0,0.0,1,1
2680,guillotine,0.0,100.0,1,1
2682,gull,0.0,0.0,1,1
2686,gummy,0.0,0.0,1,1
2687,gunboat,0.0,0.0,1,1
2690,gutta,0.0,0.0,1,1
2691,guzzle,0.0,0.0,1,1
2692,gwine,0.0,0.0,1,1
2693,gyre,0.0,0.0,1,1
2698,hairbreadth,0.0,0.0,1,1
2704,halloo,0.0,0.0,1,1
2708,han,0.0,0.0,1,1
2709,handbag,0.0,0.0,1,1
2710,handcart,0.0,100.0,1,1
2711,handicraft,0.0,0.0,1,1
2713,handmaid,0.0,0.0,1,1
2722,hardtack,0.0,0.0,1,1
2726,harling,0.0,0.0,1,1
2733,hassel,0.0,0.0,1,1
2734,hatband,0.0,0.0,1,1
2735,hatter,0.0,0.0,1,1
2736,haul,0.0,0.0,1,1
2737,hauteur,0.0,0.0,1,1
2739,havoc,0.0,0.0,1,1
2744,hazily,0.0,0.0,1,1
2746,headforemost,0.0,0.0,1,1
2747,headgear,0.0,0.0,1,1
2748,hearsay,0.0,100.0,1,1
2749,heartbreaking,0.0,100.0,1,1
2750,heartbroken,0.0,0.0,1,1
2752,heartful,0.0,0.0,1,1
2753,hearthrug,0.0,0.0,1,1
2755,heartwood,0.0,0.0,1,1
2756,heathenish,0.0,100.0,1,1
2758,heave,0.0,0.0,1,1
2761,hedgehog,0.0,0.0,1,1
2763,heifer,0.0,0.0,1,1
2771,herne,0.0,0.0,1,1
2778,heyday,0.0,0.0,1,1
2782,hi,0.0,0.0,1,1
2790,hin,0.0,0.0,1,1
2791,hindermost,0.0,100.0,1,1
2800,hoarfrost,0.0,0.0,1,1
2801,hobbledehoyhood,0.0,0.0,1,1
2810,hollowly,0.0,0.0,1,1
2811,hollyhock,0.0,0.0,1,1
2815,homesickness,0.0,0.0,1,1
2822,hoofed,0.0,0.0,1,1
2826,hoot,0.0,0.0,1,1
2829,horny,0.0,0.0,1,1
2830,horridly,0.0,0.0,1,1
2831,horselike,0.0,0.0,1,1
2836,hourglass,0.0,0.0,1,1
2837,housemaster,0.0,0.0,1,1
2842,howsoever,0.0,100.0,1,1
2857,hundredth,0.0,0.0,1,1
2859,hup,0.0,0.0,1,1
2869,hyper,0.0,100.0,1,1
2871,hypsometer,0.0,0.0,1,1
2876,ich,0.0,0.0,1,1
2877,ichthyological,0.0,0.0,1,1
2879,idyl,0.0,0.0,1,1
2883,ilk,0.0,0.0,1,1
2885,illuminato,0.0,100.0,1,1
2886,illusiveness,0.0,100.0,1,1
2891,imbibe,0.0,0.0,1,1
2894,immerse,0.0,0.0,1,1
2895,immobilization,0.0,0.0,1,1
2896,immoderately,0.0,0.0,1,1
2906,impropriety,0.0,100.0,1,1
2912,inbred,0.0,0.0,1,1
2916,inclose,0.0,0.0,1,1
2917,inconsiderate,0.0,0.0,1,1
2918,inconstancy,0.0,100.0,1,1
2919,incorrectness,0.0,100.0,1,1
2923,independency,0.0,0.0,1,1
2925,indirect,0.0,0.0,1,1
2933,inertia,0.0,0.0,1,1
2934,inexpugnable,0.0,100.0,1,1
2936,informer,0.0,0.0,1,1
2937,ingenue,0.0,0.0,1,1
2938,ingenuousness,0.0,100.0,1,1
2941,ingot,0.0,100.0,1,1
2942,inhabitable,0.0,100.0,1,1
2944,inhere,0.0,0.0,1,1
2946,inhumane,0.0,0.0,1,1
2947,initiate,0.0,100.0,1,1
2949,innoxious,0.0,100.0,1,1
2951,insensate,0.0,100.0,1,1
2953,insomnia,0.0,0.0,1,1
2962,intermarriage,0.0,100.0,1,1
2963,intermit,0.0,100.0,1,1
2964,interstice,0.0,0.0,1,1
2966,intestinal,0.0,100.0,1,1
2968,intrench,0.0,0.0,1,1
2973,inveigle,0.0,0.0,1,1
2978,irk,0.0,0.0,1,1
2979,ironwork,0.0,0.0,1,1
2980,irremediable,0.0,0.0,1,1
2982,irruption,0.0,0.0,1,1
2991,isthmus,0.0,0.0,1,1
2996,jacketed,0.0,0.0,1,1
3005,jangle,0.0,100.0,1,1
3018,jester,0.0,0.0,1,1
3022,jilt,0.0,0.0,1,1
3024,jinks,0.0,100.0,1,1
3028,jock,0.0,0.0,1,1
3037,joviality,0.0,100.0,1,1
3053,kaffir,0.0,100.0,1,1
3055,kaiser,0.0,100.0,1,1
3062,kans,0.0,100.0,1,1
3066,karma,0.0,0.0,1,1
3071,katydid,0.0,0.0,1,1
3083,kep,0.0,0.0,1,1
3085,kerosene,0.0,0.0,1,1
3088,khaki,0.0,0.0,1,1
3093,kiln,0.0,0.0,1,1
3099,kith,0.0,0.0,1,1
3105,knavery,0.0,0.0,1,1
3106,kneading,0.0,0.0,1,1
3107,kneepan,0.0,100.0,1,1
3108,knick,0.0,0.0,1,1
3109,knickknack,0.0,0.0,1,1
3115,knuckle,0.0,100.0,1,1
3132,lacework,0.0,0.0,1,1
3139,lag,0.0,100.0,1,1
3144,lamplit,0.0,0.0,1,1
3145,lan,0.0,0.0,1,1
3153,larceny,0.0,0.0,1,1
3154,larvae,0.0,0.0,1,1
3155,las,0.0,0.0,1,1
3156,lassie,0.0,100.0,1,1
3158,lathe,0.0,100.0,1,1
3159,laud,0.0,0.0,1,1
3162,laureate,0.0,0.0,1,1
3167,leafed,0.0,0.0,1,1
3168,leaflike,0.0,0.0,1,1
3172,leastways,0.0,100.0,1,1
3174,lech,0.0,0.0,1,1
3176,lectureship,0.0,100.0,1,1
3178,lees,0.0,0.0,1,1
3188,lenient,0.0,0.0,1,1
3192,leonine,0.0,0.0,1,1
3197,levelheaded,0.0,0.0,1,1
3201,liability,0.0,100.0,1,1
3204,libertinism,0.0,100.0,1,1
3206,lichen,0.0,0.0,1,1
3209,lief,0.0,0.0,1,1
3212,lighterman,0.0,0.0,1,1
3213,lightsome,0.0,0.0,1,1
3214,lightwood,0.0,0.0,1,1
3218,limpet,0.0,100.0,1,1
3221,linnet,0.0,0.0,1,1
3223,lioness,0.0,0.0,1,1
3224,liqueur,0.0,0.0,1,1
3235,loathsome,0.0,0.0,1,1
3238,lockup,0.0,0.0,1,1
3243,longboat,0.0,0.0,1,1
3245,longbow,0.0,0.0,1,1
3247,longue,0.0,0.0,1,1
3249,looker,0.0,100.0,1,1
3253,lora,0.0,0.0,1,1
3255,lordy,0.0,0.0,1,1
3260,lout,0.0,0.0,1,1
3264,lovelorn,0.0,0.0,1,1
3267,lowermost,0.0,100.0,1,1
3270,lucent,0.0,0.0,1,1
3276,lumbago,0.0,0.0,1,1
3278,lungful,0.0,0.0,1,1
3282,lux,0.0,0.0,1,1
3291,lyrically,0.0,100.0,1,1
3296,machinist,0.0,0.0,1,1
3297,mackerel,0.0,0.0,1,1
3300,madrigal,0.0,0.0,1,1
3305,maggot,0.0,0.0,1,1
3310,maire,0.0,0.0,1,1
3317,mal,0.0,0.0,1,1
3321,maliciously,0.0,0.0,1,1
3323,mallet,0.0,0.0,1,1
3324,malmsey,0.0,0.0,1,1
3328,mammiferous,0.0,100.0,1,1
3333,mandible,0.0,0.0,1,1
3338,manna,0.0,0.0,1,1
3339,manning,0.0,0.0,1,1
3344,mantelet,0.0,0.0,1,1
3346,marauder,0.0,100.0,1,1
3348,marchland,0.0,0.0,1,1
3354,marque,0.0,0.0,1,1
3355,marquise,0.0,0.0,1,1
3357,mart,0.0,100.0,1,1
3360,mas,0.0,0.0,1,1
3362,mash,0.0,100.0,1,1
3363,masker,0.0,0.0,1,1
3364,massa,0.0,0.0,1,1
3374,maudlin,0.0,0.0,1,1
3378,mauve,0.0,0.0,1,1
3380,maynt,0.0,0.0,1,1
3381,mayoralty,0.0,0.0,1,1
3386,meaner,0.0,100.0,1,1
3387,measly,0.0,0.0,1,1
3388,measurer,0.0,0.0,1,1
3389,meaty,0.0,0.0,1,1
3392,medal,0.0,100.0,1,1
3395,medico,0.0,100.0,1,1
3398,meekness,0.0,0.0,1,1
3402,melodic,0.0,100.0,1,1
3406,mends,0.0,0.0,1,1
3413,meretrix,0.0,0.0,1,1
3416,merrymaking,0.0,100.0,1,1
3420,mesdames,0.0,0.0,1,1
3422,messroom,0.0,100.0,1,1
3426,mete,0.0,0.0,1,1
3427,methodical,0.0,0.0,1,1
3432,mew,0.0,100.0,1,1
3436,mightnt,0.0,0.0,1,1
3437,mignonette,0.0,0.0,1,1
3438,mike,0.0,0.0,1,1
3439,milady,0.0,0.0,1,1
3457,misfortuned,0.0,0.0,1,1
3460,missis,0.0,0.0,1,1
3461,mistletoe,0.0,0.0,1,1
3463,mixer,0.0,100.0,1,1
3468,moat,0.0,0.0,1,1
3469,mobbish,0.0,0.0,1,1
3470,mocha,0.0,0.0,1,1
3472,moiety,0.0,0.0,1,1
3475,mollusk,0.0,0.0,1,1
3481,mooing,0.0,0.0,1,1
3484,moray,0.0,0.0,1,1
3485,morbidness,0.0,0.0,1,1
3494,morphinist,0.0,0.0,1,1
3496,mosslike,0.0,0.0,1,1
3497,mot,0.0,100.0,1,1
3498,mote,0.0,0.0,1,1
3500,mountainside,0.0,0.0,1,1
3501,mousey,0.0,0.0,1,1
3504,mown,0.0,0.0,1,1
3505,moxa,0.0,0.0,1,1
3513,murderess,0.0,0.0,1,1
3514,murrain,0.0,0.0,1,1
3517,musk,0.0,100.0,1,1
3518,mussel,0.0,0.0,1,1
3523,mustanger,0.0,0.0,1,1
3524,mystific,0.0,0.0,1,1
3528,nae,0.0,0.0,1,1
3536,naw,0.0,0.0,1,1
3537,neal,0.0,0.0,1,1
3539,nearby,0.0,0.0,1,1
3541,neckcloth,0.0,100.0,1,1
3542,nectareous,0.0,0.0,1,1
3545,neet,0.0,100.0,1,1
3554,nestlike,0.0,0.0,1,1
3557,nevermore,0.0,0.0,1,1
3562,ni,0.0,0.0,1,1
3563,nib,0.0,0.0,1,1
3568,nightgown,0.0,0.0,1,1
3574,ninon,0.0,0.0,1,1
3583,nohow,0.0,0.0,1,1
3585,nones,0.0,0.0,1,1
3586,noontime,0.0,100.0,1,1
3588,northeastward,0.0,0.0,1,1
3589,northmost,0.0,0.0,1,1
3592,nosy,0.0,0.0,1,1
3593,notched,0.0,0.0,1,1
3595,nother,0.0,0.0,1,1
3601,nowt,0.0,0.0,1,1
3604,numbness,0.0,100.0,1,1
3605,numeration,0.0,100.0,1,1
3606,numerously,0.0,100.0,1,1
3607,nun,0.0,0.0,1,1
3611,nutting,0.0,100.0,1,1
3613,nyctalopic,0.0,0.0,1,1
3615,oakum,0.0,0.0,1,1
3616,oat,0.0,0.0,1,1
3617,oaten,0.0,0.0,1,1
3619,obduracy,0.0,0.0,1,1
3624,oblique,0.0,0.0,1,1
3628,odoriferous,0.0,0.0,1,1
3632,offal,0.0,0.0,1,1
3636,offhand,0.0,0.0,1,1
3641,ofttimes,0.0,0.0,1,1
3651,oloroso,0.0,0.0,1,1
3654,omnipresence,0.0,0.0,1,1
3655,omniscient,0.0,100.0,1,1
3663,ope,0.0,0.0,1,1
3664,opener,0.0,0.0,1,1
3666,opossum,0.0,0.0,1,1
3668,oracular,0.0,100.0,1,1
3669,orangist,0.0,0.0,1,1
3680,ostentation,0.0,100.0,1,1
3688,outdoors,0.0,0.0,1,1
3694,outstrut,0.0,0.0,1,1
3695,overall,0.0,100.0,1,1
3698,overawe,0.0,0.0,1,1
3701,overclose,0.0,0.0,1,1
3703,overconcentration,0.0,0.0,1,1
3704,overestimate,0.0,100.0,1,1
3706,oversensitive,0.0,0.0,1,1
3709,overweening,0.0,0.0,1,1
3713,ovoid,0.0,0.0,1,1
3714,owd,0.0,0.0,1,1
3721,padding,0.0,0.0,1,1
3725,paladin,0.0,100.0,1,1
3730,palmy,0.0,0.0,1,1
3733,panicle,0.0,100.0,1,1
3737,paon,0.0,0.0,1,1
3740,papyrus,0.0,100.0,1,1
3743,paraffine,0.0,0.0,1,1
3745,paramour,0.0,100.0,1,1
3748,pardine,0.0,0.0,1,1
3751,parentheses,0.0,0.0,1,1
3755,parquet,0.0,0.0,1,1
3757,parterre,0.0,0.0,1,1
3766,pasturage,0.0,0.0,1,1
3767,patchouli,0.0,0.0,1,1
3768,pater,0.0,0.0,1,1
3769,patterned,0.0,0.0,1,1
3770,paucity,0.0,100.0,1,1
3776,pave,0.0,0.0,1,1
3778,payed,0.0,0.0,1,1
3780,peaceably,0.0,100.0,1,1
3784,peek,0.0,0.0,1,1
3793,pellmell,0.0,0.0,1,1
3795,pelvic,0.0,0.0,1,1
3797,pencilled,0.0,0.0,1,1
3799,pennoned,0.0,0.0,1,1
3803,percent,0.0,0.0,1,1
3804,percha,0.0,0.0,1,1
3808,perforate,0.0,100.0,1,1
3809,periscope,0.0,0.0,1,1
3811,perpendicularly,0.0,100.0,1,1
3813,perquisite,0.0,0.0,1,1
3817,persuasiveness,0.0,100.0,1,1
3819,perturbation,0.0,100.0,1,1
3821,peste,0.0,0.0,1,1
3822,pete,0.0,0.0,1,1
3825,pettifogging,0.0,100.0,1,1
3829,phantasm,0.0,100.0,1,1
3830,pharmacopoeia,0.0,0.0,1,1
3833,phew,0.0,0.0,1,1
3840,phlebotomy,0.0,0.0,1,1
3841,phlegmatic,0.0,0.0,1,1
3842,phoebe,0.0,0.0,1,1
3848,pickaback,0.0,100.0,1,1
3851,pickpocket,0.0,0.0,1,1
3853,piedmont,0.0,0.0,1,1
3857,pigeonhole,0.0,100.0,1,1
3859,pillared,0.0,0.0,1,1
3860,pilon,0.0,0.0,1,1
3862,pimple,0.0,100.0,1,1
3868,piquant,0.0,0.0,1,1
3873,plagiary,0.0,100.0,1,1
3874,plainward,0.0,0.0,1,1
3878,planetarium,0.0,100.0,1,1
3879,plat,0.0,100.0,1,1
3885,plotted,0.0,0.0,1,1
3886,plover,0.0,100.0,1,1
3888,plummet,0.0,0.0,1,1
3890,pococurante,0.0,100.0,1,1
3892,poesy,0.0,0.0,1,1
3896,poky,0.0,100.0,1,1
3898,polemical,0.0,100.0,1,1
3899,politico,0.0,0.0,1,1
3902,pommel,0.0,0.0,1,1
3906,poppied,0.0,0.0,1,1
3908,pore,0.0,100.0,1,1
3910,porker,0.0,0.0,1,1
3919,prattle,0.0,0.0,1,1
3922,prawn,0.0,0.0,1,1
3924,prebend,0.0,100.0,1,1
3928,preen,0.0,0.0,1,1
3931,premiss,0.0,0.0,1,1
3937,prestissimo,0.0,0.0,1,1
3938,presto,0.0,0.0,1,1
3940,presupposition,0.0,100.0,1,1
3948,principium,0.0,100.0,1,1
3950,privily,0.0,100.0,1,1
3959,prong,0.0,0.0,1,1
3962,propitiate,0.0,100.0,1,1
3963,proportionably,0.0,100.0,1,1
3972,prune,0.0,0.0,1,1
3973,pruning,0.0,0.0,1,1
3974,prussic,0.0,0.0,1,1
3977,psychasthenic,0.0,0.0,1,1
3978,psychophysical,0.0,100.0,1,1
3989,pummel,0.0,100.0,1,1
3994,purging,0.0,100.0,1,1
3998,pusillanimity,0.0,100.0,1,1
4000,putt,0.0,0.0,1,1
4008,quart,0.0,0.0,1,1
4011,quench,0.0,0.0,1,1
4012,questioningly,0.0,100.0,1,1
4016,quire,0.0,0.0,1,1
4020,quixotic,0.0,0.0,1,1
4022,ra,0.0,0.0,1,1
4029,ragout,0.0,0.0,1,1
4030,rainbowy,0.0,100.0,1,1
4033,raisin,0.0,0.0,1,1
4035,rakish,0.0,100.0,1,1
4043,rapt,0.0,0.0,1,1
4046,rated,0.0,0.0,1,1
4048,rattles,0.0,0.0,1,1
4049,raucous,0.0,0.0,1,1
4052,rayed,0.0,0.0,1,1
4062,rebus,0.0,0.0,1,1
4070,recondite,0.0,100.0,1,1
4071,reconnoitre,0.0,0.0,1,1
4072,recreant,0.0,100.0,1,1
4074,redd,0.0,0.0,1,1
4076,redness,0.0,100.0,1,1
4087,reflux,0.0,0.0,1,1
4088,reft,0.0,0.0,1,1
4089,refute,0.0,0.0,1,1
4090,regioned,0.0,0.0,1,1
4097,reinflame,0.0,0.0,1,1
4100,relator,0.0,0.0,1,1
4102,relick,0.0,0.0,1,1
4104,relight,0.0,100.0,1,1
4111,reopen,0.0,100.0,1,1
4114,repellent,0.0,0.0,1,1
4118,repressively,0.0,100.0,1,1
4119,reshape,0.0,0.0,1,1
4124,respell,0.0,0.0,1,1
4129,resuscitation,0.0,100.0,1,1
4132,retricked,0.0,0.0,1,1
4135,reunite,0.0,0.0,1,1
4136,rev,0.0,0.0,1,1
4140,revery,0.0,0.0,1,1
4141,revulsive,0.0,100.0,1,1
4147,rheum,0.0,0.0,1,1
4152,ridiculer,0.0,0.0,1,1
4154,rightfully,0.0,0.0,1,1
4157,rind,0.0,0.0,1,1
4166,roamer,0.0,0.0,1,1
4169,robustious,0.0,100.0,1,1
4174,roosted,0.0,0.0,1,1
4175,roquelaure,0.0,0.0,1,1
4177,rosebush,0.0,0.0,1,1
4178,rosin,0.0,0.0,1,1
4181,rotary,0.0,100.0,1,1
4192,rouleau,0.0,0.0,1,1
4200,royale,0.0,0.0,1,1
4201,royally,0.0,100.0,1,1
4203,rubbery,0.0,0.0,1,1
4205,ruck,0.0,0.0,1,1
4207,rumbler,0.0,0.0,1,1
4210,rummish,0.0,0.0,1,1
4216,ruther,0.0,0.0,1,1
4218,sabine,0.0,0.0,1,1
4221,sacque,0.0,0.0,1,1
4223,saddening,0.0,0.0,1,1
4225,saga,0.0,0.0,1,1
4226,sagebrush,0.0,0.0,1,1
4233,sal,0.0,0.0,1,1
4241,sandal,0.0,0.0,1,1
4246,sapwood,0.0,0.0,1,1
4252,sassafras,0.0,100.0,1,1
4255,satchel,0.0,0.0,1,1
4259,savoy,0.0,100.0,1,1
4261,sawing,0.0,100.0,1,1
4265,scabbed,0.0,0.0,1,1
4267,scan,0.0,100.0,1,1
4272,scathing,0.0,100.0,1,1
4274,sceptic,0.0,0.0,1,1
4276,schanz,0.0,0.0,1,1
4277,schematically,0.0,0.0,1,1
4286,scotchman,0.0,100.0,1,1
4288,scrag,0.0,0.0,1,1
4294,scrimmage,0.0,100.0,1,1
4295,scrivener,0.0,0.0,1,1
4296,scroll,0.0,0.0,1,1
4298,scudo,0.0,0.0,1,1
4299,scuff,0.0,0.0,1,1
4301,scythe,0.0,0.0,1,1
4302,sdeath,0.0,0.0,1,1
4303,sealskin,0.0,0.0,1,1
4307,sec,0.0,0.0,1,1
4308,sech,0.0,0.0,1,1
4311,sedimentation,0.0,0.0,1,1
4312,seedy,0.0,0.0,1,1
4313,seethe,0.0,0.0,1,1
4314,sego,0.0,0.0,1,1
4320,semidarkness,0.0,0.0,1,1
4321,semispheric,0.0,0.0,1,1
4322,sen,0.0,0.0,1,1
4324,sence,0.0,0.0,1,1
4326,sennet,0.0,0.0,1,1
4327,septuple,0.0,0.0,1,1
4328,seraphim,0.0,0.0,1,1
4330,sero,0.0,0.0,1,1
4332,sewed,0.0,0.0,1,1
4333,sewn,0.0,0.0,1,1
4334,sextuple,0.0,0.0,1,1
4336,shakedown,0.0,0.0,1,1
4340,shamed,0.0,0.0,1,1
4341,shamefaced,0.0,0.0,1,1
4342,shamefacedness,0.0,0.0,1,1
4346,shanna,0.0,0.0,1,1
4350,sheat,0.0,0.0,1,1
4351,sheathed,0.0,0.0,1,1
4353,sheepfold,0.0,100.0,1,1
4359,sherry,0.0,0.0,1,1
4366,shipload,0.0,0.0,1,1
4369,shire,0.0,0.0,1,1
4371,shivery,0.0,100.0,1,1
4372,sho,0.0,0.0,1,1
4373,shoeblack,0.0,0.0,1,1
4374,shoeing,0.0,0.0,1,1
4376,shoppy,0.0,0.0,1,1
4379,shorts,0.0,100.0,1,1
4380,shouldna,0.0,0.0,1,1
4383,shrilling,0.0,0.0,1,1
4387,sickliness,0.0,0.0,1,1
4396,signalize,0.0,0.0,1,1
4403,sissy,0.0,0.0,1,1
4404,sitten,0.0,0.0,1,1
4412,skylark,0.0,0.0,1,1
4413,slam,0.0,0.0,1,1
4416,slash,0.0,0.0,1,1
4420,sleeker,0.0,0.0,1,1
4421,sleety,0.0,0.0,1,1
4422,sleuth,0.0,0.0,1,1
4423,slighted,0.0,0.0,1,1
4427,sloppy,0.0,100.0,1,1
4430,slum,0.0,100.0,1,1
4435,smithy,0.0,0.0,1,1
4436,smock,0.0,0.0,1,1
4438,snakelike,0.0,0.0,1,1
4439,snickey,0.0,0.0,1,1
4443,snowdrift,0.0,0.0,1,1
4446,sociably,0.0,0.0,1,1
4449,sol,0.0,0.0,1,1
4452,solander,0.0,100.0,1,1
4454,solvent,0.0,100.0,1,1
4455,someday,0.0,0.0,1,1
4461,sonny,0.0,0.0,1,1
4463,soothsayer,0.0,100.0,1,1
4464,sooty,0.0,0.0,1,1
4465,sophisticated,0.0,100.0,1,1
4469,sot,0.0,0.0,1,1
4474,southeastern,0.0,100.0,1,1
4475,southernmost,0.0,0.0,1,1
4479,spearing,0.0,0.0,1,1
4480,spec,0.0,100.0,1,1
4481,specksioneer,0.0,0.0,1,1
4482,spectatorship,0.0,100.0,1,1
4483,spelt,0.0,0.0,1,1
4486,spiderweb,0.0,0.0,1,1
4492,spitfire,0.0,100.0,1,1
4493,spittle,0.0,0.0,1,1
4496,spoliation,0.0,0.0,1,1
4498,sponging,0.0,100.0,1,1
4501,sprawly,0.0,100.0,1,1
4503,spree,0.0,100.0,1,1
4505,sputter,0.0,0.0,1,1
4509,squelching,0.0,100.0,1,1
4514,stablekeeper,0.0,0.0,1,1
4515,stableman,0.0,0.0,1,1
4517,stadholder,0.0,0.0,1,1
4519,stagecoach,0.0,100.0,1,1
4520,stander,0.0,0.0,1,1
4525,starfish,0.0,0.0,1,1
4526,stargazing,0.0,100.0,1,1
4527,starred,0.0,100.0,1,1
4528,starring,0.0,100.0,1,1
4533,stealer,0.0,0.0,1,1
4535,stempost,0.0,0.0,1,1
4536,stepsister,0.0,100.0,1,1
4539,sternway,0.0,0.0,1,1
4543,stigmata,0.0,100.0,1,1
4544,stilling,0.0,0.0,1,1
4546,stink,0.0,0.0,1,1
4548,stoke,0.0,0.0,1,1
4549,stolid,0.0,100.0,1,1
4551,stomachic,0.0,0.0,1,1
4563,stroker,0.0,0.0,1,1
4566,strychnine,0.0,0.0,1,1
4568,stud,0.0,100.0,1,1
4571,stupefy,0.0,0.0,1,1
4582,sublimed,0.0,0.0,1,1
4586,subtile,0.0,0.0,1,1
4589,suchlike,0.0,0.0,1,1
4593,suitcase,0.0,0.0,1,1
4595,sumptuousness,0.0,0.0,1,1
4597,sunburn,0.0,100.0,1,1
4599,sunlit,0.0,0.0,1,1
4603,sunt,0.0,0.0,1,1
4604,superabundant,0.0,100.0,1,1
4606,suppliant,0.0,0.0,1,1
4608,surpassingly,0.0,100.0,1,1
4611,surturbrand,0.0,100.0,1,1
4616,sutler,0.0,0.0,1,1
4619,swarth,0.0,0.0,1,1
4621,swathe,0.0,0.0,1,1
4625,swindler,0.0,100.0,1,1
4626,swineherd,0.0,0.0,1,1
4627,swivel,0.0,0.0,1,1
4631,sylph,0.0,0.0,1,1
4639,syrupy,0.0,0.0,1,1
4642,tablespoon,0.0,0.0,1,1
4648,taffeta,0.0,100.0,1,1
4651,tailless,0.0,0.0,1,1
4667,tarsus,0.0,0.0,1,1
4668,tartness,0.0,0.0,1,1
4672,taunter,0.0,0.0,1,1
4675,teaspoon,0.0,0.0,1,1
4676,teck,0.0,0.0,1,1
4677,tedder,0.0,0.0,1,1
4684,telltale,0.0,0.0,1,1
4690,tenderer,0.0,0.0,1,1
4702,th,0.0,0.0,1,1
4703,tha,0.0,0.0,1,1
4715,therefor,0.0,0.0,1,1
4716,therefrom,0.0,100.0,1,1
4718,thereunto,0.0,0.0,1,1
4723,thickset,0.0,0.0,1,1
4725,thieving,0.0,100.0,1,1
4727,thitherward,0.0,0.0,1,1
4732,thoroughbred,0.0,100.0,1,1
4734,thort,0.0,0.0,1,1
4741,thrower,0.0,100.0,1,1
4742,thunderclap,0.0,0.0,1,1
4746,thwartwise,0.0,0.0,1,1
4747,thysel,0.0,0.0,1,1
4751,tierce,0.0,0.0,1,1
4755,tighten,0.0,0.0,1,1
4756,tigress,0.0,0.0,1,1
4759,timbre,0.0,0.0,1,1
4760,tine,0.0,0.0,1,1
4762,tiring,0.0,100.0,1,1
4771,toity,0.0,0.0,1,1
4772,tole,0.0,0.0,1,1
4777,tonneau,0.0,0.0,1,1
4778,tony,0.0,100.0,1,1
4780,toon,0.0,0.0,1,1
4781,toothsome,0.0,0.0,1,1
4784,topknot,0.0,0.0,1,1
4785,topman,0.0,0.0,1,1
4789,torques,0.0,0.0,1,1
4790,tother,0.0,0.0,1,1
4791,totty,0.0,0.0,1,1
4800,trachyte,0.0,0.0,1,1
4803,tragicomical,0.0,0.0,1,1
4805,transmitter,0.0,100.0,1,1
4815,trimmer,0.0,0.0,1,1
4816,trine,0.0,0.0,1,1
4821,troth,0.0,0.0,1,1
4823,trousseau,0.0,0.0,1,1
4828,truculently,0.0,100.0,1,1
4829,truer,0.0,0.0,1,1
4830,truss,0.0,0.0,1,1
4833,tucking,0.0,0.0,1,1
4838,tumblerful,0.0,0.0,1,1
4839,tumid,0.0,0.0,1,1
4842,tundra,0.0,100.0,1,1
4843,tunny,0.0,0.0,1,1
4844,tuppence,0.0,0.0,1,1
4846,turbo,0.0,0.0,1,1
4848,turpentine,0.0,100.0,1,1
4850,tussock,0.0,0.0,1,1
4851,tutelar,0.0,0.0,1,1
4853,twaddle,0.0,0.0,1,1
4854,twant,0.0,0.0,1,1
4857,twill,0.0,0.0,1,1
4864,ubiquitous,0.0,100.0,1,1
4868,ultimo,0.0,100.0,1,1
4870,umpteen,0.0,0.0,1,1
4871,unaccompanied,0.0,0.0,1,1
4872,unadvisedly,0.0,0.0,1,1
4873,unargumentatively,0.0,0.0,1,1
4874,unattended,0.0,0.0,1,1
4875,unblurred,0.0,0.0,1,1
4877,unbusinesslike,0.0,0.0,1,1
4882,uncommunicated,0.0,100.0,1,1
4884,underbelly,0.0,0.0,1,1
4887,underlie,0.0,100.0,1,1
4888,undermist,0.0,0.0,1,1
4890,undisposed,0.0,0.0,1,1
4892,unencumbered,0.0,100.0,1,1
4897,ungratified,0.0,100.0,1,1
4898,ungrudgingly,0.0,0.0,1,1
4899,unhemmed,0.0,0.0,1,1
4900,unhopeful,0.0,0.0,1,1
4905,unjointed,0.0,100.0,1,1
4906,unkindness,0.0,100.0,1,1
